"species","mean_longitude","mean_latitude","distance_to_europe_center"
"Tamarix aphylla",34.8745320448168,21.8291931734675,4223.32669703613
"Tamarix dioica",80.4425429719009,27.2026619607405,5334.54141474266
"Tamarix hispida",80.290403493217,40.1736752232748,4171.5893252113
"Tamarix jordanis",37.382505644058,33.1529683470544,3012.53344486727
"Tamarix tetragyna",36.0003862865933,30.2037190365147,3314.78497585737
"Tanacetum argenteum",42.950527440899,34.9722573550368,2936.89077755816
"Tanacetum argenteum subsp. canum",42.950527440899,34.9722573550368,2936.89077755816
"Tanacetum balsamita var. balsamitoides",44.7435225004023,36.4875431725362,2828.13033997607
"Tanacetum cilicium",39.1944172040054,35.7095695954001,2768.73468591908
"Tanacetum densum",36.9128105127592,37.0053081386959,2584.64488598099
"Tanacetum macrophyllum",40.4988006317659,40.0358797736949,2335.95689572574
"Tanacetum nitens",35.441648478726,39.0283978298971,2339.90609916532
"Tanacetum poteriifolium",40.5509998147643,39.858231439666,2356.10941847385
"Tanacetum praeteritum",36.9128105127592,37.0053081386959,2584.64488598099
"Tanacetum uniflorum",45.0721531383705,37.6106933937788,2721.3225560306
"Tarasa capitata",-66.6844733270064,-22.0811089854777,12369.4108135884
"Taraxacum kok-saghyz",82.5751331723387,44.567999001461,3944.91915200539
"Taxodium distichum",-89.2438674343269,32.3115353036862,8328.36943006754
"Taxus cuspidata",132.868296198943,43.2772482797956,6708.15081014829
"Tecoma stans",-81.0262431771315,13.4563503873849,9773.59553600836
"Tecomaria capensis",28.7461097666333,-18.1960977262821,8617.86930212957
"Telanthophora grandifolia",-91.3232214529459,16.1350470273716,10022.3346463234
"Tellima grandiflora",-121.448146268987,49.1700551664009,7641.55782237989
"Terminalia catappa",92.5188276201394,3.59542637061553,8239.35307304796
"Tetradium daniellii",107.599347714232,36.0530366654238,6057.49818865872
"Tetragonia tetragonoides",122.742194733603,-7.26993981510432,10954.3347797334
"Teucrium betonicum",-16.9468844916308,32.7675103174201,4444.04826794806
"Teucrium canum",44.1891891167694,42.7111547406361,2169.85350874056
"Teucrium chamaedrys subsp. sinuatum",44.4727124056012,34.9689369908841,2979.41710400994
"Teucrium faurei",-6.27937770867659,31.9475329847619,3989.98862149302
"Teucrium heterophyllum",-16.3111765771485,30.5537818391619,4616.04111359769
"Teucrium kotschyanum",31.8152379819533,37.2935029610978,2489.40865958948
"Teucrium orientale",42.3659323912083,36.6621510211476,2742.14509672073
"Teucrium orientale var. glabrescens",44.4727124056012,34.9689369908841,2979.41710400994
"Teucrium tananicum",-6.27937770867659,31.9475329847619,3989.98862149302
"Thalictrum delavayi",96.4188319279127,27.2298267186585,6216.42433370639
"Thalictrum dioicum",-83.6033128662298,40.4533608835302,7293.3891836597
"Thalictrum isopyroides",60.8282047348866,38.2318363298499,3305.89784417714
"Thalictrum petaloideum",107.452177093601,47.9868981649846,5048.53880037163
"Thalictrum pubescens",-77.0736751989857,41.3179405637198,6917.49270799454
"Thalictrum pubigerum",-99.7094424727266,20.8405319283133,9923.31630283694
"Thalictrum rochebruneanum",132.838731139787,38.2590094247754,7170.49638595196
"Thalictrum sparsiflorum",-4.16037347362422,52.7570404658395,2123.48466717861
"Thalictrum squarrosum",115.035186140804,49.6000443573046,5306.01369112116
"Thalictrum sultanabadense",55.8768338362936,38.3730016698795,3061.98786096426
"Thalictrum tuberiferum",131.738140671664,41.947911039714,6777.58801130983
"Thamnocalamus spathiflorus",85.3890770780198,30.3097683613432,5318.97823652351
"Thelesperma burridgeanum",-101.237634433727,28.7630579278249,9179.2129798734
"Themeda triandra",63.5178733692365,5.56927601930635,6697.10127587139
"Thermopsis montana",-112.445640594907,41.2574805745217,8262.73125898197
"Thesium compressum",44.8302533151529,35.8943592319219,2892.77438609471
"Thesium longifolium",108.06399889331,42.1311221736394,5560.3744880052
"Thesium macranthum",39.1944172040054,35.7095695954001,2768.73468591908
"Thesium stelleroides",35.441648478726,39.0283978298971,2339.90609916532
"Thesium tauricola",35.441648478726,39.0283978298971,2339.90609916532
"Thladiantha dubia",124.606694035186,43.2549324397892,6317.98239737378
"Thlaspi huetii",41.2733422374216,41.4835691037231,2204.58125031968
"Thliphthisa suberosa",33.2194493269579,35.0438515539693,2749.94480800294
"Thrinax radiata",-81.2950716057191,19.5203880960534,9198.85470068923
"Thuja occidentalis",-78.5531973086211,43.0233660736401,6827.43611681261
"Thuja plicata",-122.129708257222,49.5022563463626,7619.50545451329
"Thujopsis dolabrata",138.214120033694,37.9061166876332,7454.27427897015
"Thunbergia alata",23.8469107201082,-2.76276594086641,6921.15927876638
"Thunbergia battiscombei",32.7224003614068,4.32079037789841,6139.47640159607
"Thunbergia gregorii",33.0382698366404,-0.347142152572858,6656.74087242571
"Thymelaea aucheri",42.6814930590327,35.5903123037795,2864.16348133012
"Thymelaea microphylla",5.9763316307966,30.4254321999424,3642.60225920964
"Thymophylla tenuiloba",-90.6299096568306,30.976697162249,8520.35110120749
"Thymus algeriensis",5.9763316307966,30.4254321999424,3642.60225920964
"Thymus fallax",45.0721531383705,37.6106933937788,2721.3225560306
"Thymus fedtschenkoi",45.0721531383705,37.6106933937788,2721.3225560306
"Thymus kotschyanus",43.400107990476,36.9535746572078,2739.87919777601
"Thymus numidicus",6.09451924539928,31.2929846544315,3548.76710394475
"Thymus nummularius",44.5097212159612,39.302756986279,2528.47509012417
"Thymus transcaucasicus",45.0721531383705,37.6106933937788,2721.3225560306
"Thyrsostachys siamensis",102.857878722257,18.8620137880582,7352.87978141597
"Tiarella cordifolia",-79.8716153723689,35.7489836975682,7569.94209460093
"Tiarella wherryi",-86.3156105231212,34.3337560303437,8001.36773079894
"Tilia americana",-86.5957612394388,38.3633231166397,7623.93837674497
"Tilia chinensis",104.167511131904,31.5676752086011,6262.8871555742
"Tilia chingiana",114.48893267388,28.3015526462235,7134.10435174688
"Tilia miqueliana",114.48893267388,28.3015526462235,7134.10435174688
"Tilia mongolica",116.099301677835,39.0283764808017,6256.89199427955
"Tilia oliveri",109.53258645713,31.4963720370468,6569.40121383637
"Tilia tuan",108.482451802528,24.5863155476975,7139.6650429291
"Tipuana tipu",-60.1338492681846,-27.9112877347129,12547.4588232593
"Todaroa aurea",-15.6754686626662,28.3400533609037,4792.15433787276
"Tolmiea menziesii",-129.628073648834,52.9015389825697,7378.28428518521
"Tolpis calderae",-15.6754686626662,28.3400533609037,4792.15433787276
"Tolpis coronopifolia",-15.6754686626662,28.3400533609037,4792.15433787276
"Tolpis laciniata",-15.6754686626662,28.3400533609037,4792.15433787276
"Tolpis lagopoda",-15.6754686626662,28.3400533609037,4792.15433787276
"Tolpis succulenta",-16.9468844916308,32.7675103174201,4444.04826794806
"Tolpis webbii",-15.6754686626662,28.3400533609037,4792.15433787276
"Torenia fournieri",102.748623701861,21.0874755084822,7139.30219761572
"Trachelospermum jasminoides",113.259040048964,29.1736885536259,6986.42311024544
"Trachycarpus fortunei",100.592105313756,24.9539477163557,6660.23970939094
"Trachycarpus martianus",93.52457342651,25.8879308768401,6176.19259961756
"Tradescantia fluminensis",-56.6456356434733,-27.6399492943663,12334.2190262418
"Traganum moquinii",-13.8989167171898,24.2667062774878,5096.39352708035
"Traganum nudatum",23.4474237564162,28.5717693102479,3462.32405183491
"Tragopogon aureus",35.441648478726,39.0283978298971,2339.90609916532
"Tragopogon buphthalmoides",42.2898502149542,35.376018230709,2876.70104425626
"Tragopogon latifolius",40.4988006317659,40.0358797736949,2335.95689572574
"Tragopogon marginatus",49.8874054681928,36.9018411757196,2959.90106834177
"Tragopogon serotinus",45.5559527848058,41.0433617174927,2385.51927427155
"Trichocentrum cavendishianum",-93.1598143688724,17.1726730771806,10004.7325840492
"Tridentopsis mutica",-104.146043359157,34.9005633275403,8659.38056857984
"Trifolium alexandrinum",45.7663795803096,29.5689860613895,3587.11968752679
"Trifolium bordsilovskyi",45.5559527848058,41.0433617174927,2385.51927427155
"Trifolium eriosphaerum",37.382505644058,33.1529683470544,3012.53344486727
"Trifolium trichocephalum",44.5097212159612,39.302756986279,2528.47509012417
"Trifolium tumens",44.5097212159612,39.302756986279,2528.47509012417
"Trigonella anguina",23.8938694966366,16.5177507409247,4791.03883998808
"Trigonella arabica",34.5125737400741,30.6181050536096,3251.12906714006
"Trigonella berythea",34.2539488574508,31.5032543536815,3150.82447216845
"Trigonella foenum-graecum",58.2227236558221,32.3199858474625,3752.90228963798
"Trigonella occulta",51.711319976644,22.9876922291184,4461.39838238643
"Trigonella stellata",29.1407200007345,29.1894411395907,3375.51673327305
"Tripidium bengalense",75.8468867808905,28.0919861308491,5008.24318124497
"Tripleurospermum breviradiatum",40.4988006317659,40.0358797736949,2335.95689572574
"Trisetaria koelerioides",36.1773065503969,32.0070547952114,3119.36639138314
"Trisetaria linearis",35.4500840634873,32.2829604676904,3079.21892563576
"Triticum aestivum",54.2315317729295,32.998506921014,3519.95726204218
"Triticum aestivum subsp. compactum",38.9406531379119,36.5944240603747,2667.93031000893
"Triticum aestivum subsp. spelta",45.5559527848058,41.0433617174927,2385.51927427155
"Triticum turgidum",51.982238684732,38.1070016512749,2921.5633337236
"Triticum turgidum subsp. carthlicum",46.5887167429041,37.8251806560068,2748.64264723213
"Triticum turgidum subsp. dicoccum",35.441648478726,39.0283978298971,2339.90609916532
"Triticum turgidum subsp. durum",29.5183753091055,26.4512558288041,3679.60059544067
"Triticum turgidum subsp. polonicum",29.5183753091055,26.4512558288041,3679.60059544067
"Triticum turgidum subsp. turanicum",63.9522413702899,39.7404459474988,3324.31961461973
"Trollius acaulis",73.8698674276701,31.2641961236248,4608.96792010586
"Trollius altaicus",94.33927891142,44.3238915105653,4626.40853001772
"Trollius asiaticus",97.7601087552314,54.5625446623546,4059.39089665162
"Trollius chinensis",122.188562247202,47.8611164240189,5799.79774597757
"Trollius japonicus",130.734392105072,40.8593498322159,6829.98556845204
"Trollius ledebourii",126.284127473425,47.9897863835309,5982.31960629187
"Trollius pumilus",93.5273888956525,30.5660834698202,5751.7065787218
"Trollius ranunculinus",44.5097212159612,39.302756986279,2528.47509012417
"Trollius riederianus",90.8157399432533,53.4039933424908,3768.96122544478
"Trollius sibiricus",115.381140552528,58.6452999236366,4628.14437512558
"Tropaeolum majus",-74.3558058106132,-9.24805436833457,11595.6203689292
"Tropaeolum minus",-76.3746651622873,-5.35121325701976,11337.0674549689
"Tropaeolum peltophorum",-75.2755971353688,-2.26051151494747,10980.1108952214
"Tropaeolum peregrinum",-74.3558058106132,-9.24805436833457,11595.6203689292
"Tsuga canadensis",-78.0556934286568,41.6300755131487,6933.85831945654
"Tsuga caroliniana",-81.7801001404641,35.1095473019519,7719.98616818288
"Tsuga heterophylla",-122.129708257222,49.5022563463626,7619.50545451329
"Tulbaghia violacea",26.6323613676787,-29.8436154224421,9908.89331803627
"Tulipa agenensis",37.4049305642593,35.1577943685582,2794.34591849881
"Tulipa armena",45.0721531383705,37.6106933937788,2721.3225560306
"Tulipa clusiana",61.9066015703635,32.5339436436818,3896.54577573848
"Tulipa cypria",33.2194493269579,35.0438515539693,2749.94480800294
"Tulipa gesneriana",35.441648478726,39.0283978298971,2339.90609916532
"Tulipa humilis",46.6066420119845,37.0325917552794,2830.6729932245
"Tulipa montana",56.7824130348671,35.9684730422052,3333.41701730831
"Tulipa schmidtii",49.8874054681928,36.9018411757196,2959.90106834177
"Tulipa systola",40.3250094779991,33.4879958930477,3032.49346169464
"Turanecio eriospermus",39.5996395326119,36.0732451693528,2738.13290435162
"Ulmus americana",-85.7268313761525,40.5209400190945,7379.13085533803
"Ulmus davidiana",121.667059218434,42.2940367544106,6256.97215241634
"Ulmus parvifolia",118.528802769277,29.6705209230514,7229.79320514403
"Ulmus pumila",103.44907389846,41.9920131382466,5320.69659850112
"Ulmus rubra",-84.6450358687443,39.7680157086837,7404.29866747205
"Ulmus thomasii",-86.8762257700634,41.4986249873139,7334.23579515479
"Urochloa mutica",9.54690061416281,14.053460510429,5279.10351093758
"Ursinia anthemoides",22.5448099108385,-30.9647161334435,10045.724231888
"Ursinia cakilefolia",22.5448099108385,-30.9647161334435,10045.724231888
"Ursinia calenduliflora",22.5448099108385,-30.9647161334435,10045.724231888
"Ursinia speciosa",19.8142668967149,-26.6567684650671,9585.84084396714
"Urtica cannabina",98.0338085782894,48.6977443738415,4491.65395577298
"Urtica morifolia",-16.3111765771485,30.5537818391619,4616.04111359769
"Vaccinium corymbosum",-80.503713467602,39.5594347756037,7239.26723419087
"Vaccinium cylindraceum",-27.0828576857216,38.2783601302234,4511.92386546028
"Vaccinium macrocarpon",-76.6717297474512,42.6968029774439,6771.79176840914
"Vaccinium membranaceum",-109.490131528063,44.7543579891128,7814.71545356581
"Vaccinium padifolium",-16.9468844916308,32.7675103174201,4444.04826794806
"Vachellia farnesiana",-77.5293907686813,11.7495630421234,9754.77969089417
"Vachellia karroo",26.9378888544808,-21.9847894049923,9037.91362137409
"Vachellia nilotica",31.6378578691849,8.63421982280344,5657.64381402125
"Vachellia seyal",19.9888900596686,9.34320607448212,5614.59150425365
"Vachellia tortilis",25.2825856262811,5.86771881825421,5961.43937277347
"Vachellia tortilis subsp. raddiana",18.0008692002036,19.1617173535222,4559.93083089926
"Valeriana alliariifolia",44.3593030900685,38.0658240907849,2651.9133828544
"Valeriana alpestris",41.2733422374216,41.4835691037231,2204.58125031968
"Valeriana altaica",97.741502043435,56.2601629794687,3947.65082095725
"Valeriana capensis",30.6744717513429,-19.8879086345726,8807.87488188374
"Valeriana erotica",39.9040486276291,35.8991577500614,2763.54246029845
"Valeriana oxyrhyncha",54.8960781758038,36.3797236622135,3211.96406270448
"Valeriana phu",35.441648478726,39.0283978298971,2339.90609916532
"Valerianella chlorodonta",5.9763316307966,30.4254321999424,3642.60225920964
"Veitchia joannis",160.787685348146,-17.4680856649496,13990.2931118155
"Ventenata subenervis",31.113132309451,38.4183286646621,2360.14079851196
"Veratrum dahuricum",122.238358247239,49.6672435249518,5649.142680208
"Veratrum oxysepalum",111.422617835129,54.1024551121875,4777.44513682642
"Verbascum bombyciferum",35.441648478726,39.0283978298971,2339.90609916532
"Verbascum cheiranthifolium",46.1173384110927,36.6848360980173,2850.54199860031
"Verbascum cymigerum",35.441648478726,39.0283978298971,2339.90609916532
"Verbascum formosum",44.1891891167694,42.7111547406361,2169.85350874056
"Verbascum gaillardotii",36.735553255614,35.1114448413353,2788.13995726893
"Verbascum galilaeum",36.735553255614,35.1114448413353,2788.13995726893
"Verbascum glomeratum",33.5367457218981,37.272958592273,2507.48584404743
"Verbascum olympicum",35.441648478726,39.0283978298971,2339.90609916532
"Verbascum parviflorum",35.441648478726,39.0283978298971,2339.90609916532
"Verbascum songaricum",62.4042532782574,37.9684392821185,3407.13407480819
"Verbascum szovitsianum",45.0721531383705,37.6106933937788,2721.3225560306
"Verbascum tiberiadis",37.382505644058,33.1529683470544,3012.53344486727
"Verbena aristigera",-57.352921832993,-24.7522729432872,12102.8128618059
"Verbena bonariensis",-64.5834276746354,-26.6284798674441,12673.1446859927
"Verbena hastata",-89.9135851618913,41.1474718734753,7493.8099600833
"Verbena laciniata",-69.9969681811606,-21.2790370035154,12481.1796453185
"Verbena platensis",-59.8397540845863,-27.1402380414133,12460.1203943729
"Verbena rigida",-57.7911891806272,-26.0889778875011,12251.3547092879
"Verbesina encelioides",-87.5481198771187,22.2939649109494,9234.96260051703
"Veronica arenaria",145.803158365266,-27.4987240415117,14146.456761014
"Veronica armena",40.4988006317659,40.0358797736949,2335.95689572574
"Veronica campylopoda",58.3712179374165,36.987300418901,3306.86332292108
"Veronica caucasica",44.1891891167694,42.7111547406361,2169.85350874056
"Veronica filiformis",41.2733422374216,41.4835691037231,2204.58125031968
"Veronica lyallii",173.085967034155,-41.35443922338,16860.9863182227
"Veronica macrocarpa",175.734617380521,-38.6246054861983,16747.4692689154
"Veronica orientalis",42.3659323912083,36.6621510211476,2742.14509672073
"Veronica peregrina",-86.9006525759367,29.014071919211,8545.86503631746
"Veronica persica",47.5324121283729,39.3942100384063,2622.15981914664
