"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Hyophorbe verschaffeltii",1,FALSE,101294,"Arecaceae","Hyophorbe","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hyparrhenia rufa",1,FALSE,419831,"Poaceae","Hyparrhenia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum adenotrichum",1,FALSE,514874,"Hypericaceae","Hypericum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum bupleuroides",1,FALSE,515122,"Hypericaceae","Hypericum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum canariense",9,FALSE,515156,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",8,24595.6409735417,"Accepted",515156,"Hypericum canariense",NA
"Hypericum coadunatum",1,FALSE,515230,"Hypericaceae","Hypericum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum erectum",1,FALSE,515410,"Hypericaceae","Hypericum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum foliosum",2,FALSE,515490,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",1,3572.22449349669,"Accepted",515490,"Hypericum foliosum",NA
"Hypericum glandulosum",2,FALSE,515541,"Hypericaceae","Hypericum",NA,NA,"Non-Woody","Perennial",3,8816.96950690675,"Accepted",515541,"Hypericum glandulosum",NA
"Hypericum grandifolium",5,FALSE,515562,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",4,9926.37558617657,"Accepted",515562,"Hypericum grandifolium",NA
"Hypericum hircinum subsp. metroi",1,FALSE,515622,"Hypericaceae","Hypericum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum hookerianum",1,FALSE,515639,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum kotschyanum",1,FALSE,515813,"Hypericaceae","Hypericum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum lanuginosum",1,FALSE,515845,"Hypericaceae","Hypericum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum lysimachioides",1,FALSE,515936,"Hypericaceae","Hypericum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum oblongifolium",1,FALSE,516154,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum patulum",2,FALSE,516240,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",4,11088.7405258472,"Accepted",516240,"Hypericum patulum",NA
"Hypericum polyphyllum",1,FALSE,516365,"Hypericaceae","Hypericum","Perennial",NA,"Non-Woody","Perennial",2,4408.73991375661,"Accepted",516365,"Hypericum polyphyllum",NA
"Hypericum przewalskii",1,FALSE,516385,"Hypericaceae","Hypericum","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",516385,"Hypericum przewalskii",NA
"Hypericum pseudopetiolatum",1,FALSE,516397,"Hypericaceae","Hypericum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum reflexum",5,FALSE,516497,"Hypericaceae","Hypericum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum russeggeri",1,FALSE,516581,"Hypericaceae","Hypericum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum thymifolium",1,FALSE,516790,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Hypericum xylosteifolium",4,FALSE,516911,"Hypericaceae","Hypericum","Perennial","Woody","Woody","Perennial",7,10271.306184368,"Accepted",516911,"Hypericum xylosteifolium",1978
"Ibicella lutea",1,FALSE,2859962,"Martyniaceae","Ibicella","Annual","Non-Woody","Non-Woody","Annual",33,72752.1174097739,"Accepted",2859962,"Ibicella lutea",1894
"Ilex canariensis",5,FALSE,2860488,"Aquifoliaceae","Ilex",NA,NA,"Woody","Perennial",3,6914.44056203827,"Accepted",2860488,"Ilex canariensis",NA
"Ilex crenata",3,FALSE,2860592,"Aquifoliaceae","Ilex","Perennial","Woody","Woody","Perennial",45,63884.1917968271,"Accepted",2860592,"Ilex crenata",1955
"Ilex perado subsp. azorica",1,FALSE,2873542,"Aquifoliaceae","Ilex",NA,NA,"Woody","Perennial",5,8928.02834316299,"Accepted",2873542,"Ilex perado subsp. azorica",NA
"Ilex perado subsp. platyphylla",2,FALSE,2873946,"Aquifoliaceae","Ilex",NA,NA,"Woody","Perennial",5,8928.02834316299,"Accepted",2873946,"Ilex perado subsp. platyphylla",NA
"Impatiens balfourii",1,FALSE,2862177,"Balsaminaceae","Impatiens",NA,"Non-Woody","Non-Woody","Annual",535,1169151.17648605,"Accepted",2862177,"Impatiens balfourii",1935
"Impatiens balsamina",12,FALSE,2862179,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",331,674395.776599641,"Accepted",2862179,"Impatiens balsamina",1596
"Impatiens brachycentra",1,FALSE,2862238,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Impatiens capensis",5,FALSE,2862264,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",225,434055.181660076,"Accepted",2862264,"Impatiens capensis",1822
"Impatiens firmula",1,FALSE,2862483,"Balsaminaceae","Impatiens","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Impatiens glandulifera",10,FALSE,2862533,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",2627,4061962.18794082,"Accepted",2862533,"Impatiens glandulifera",1658
"Impatiens hawkeri",1,FALSE,2862572,"Balsaminaceae","Impatiens",NA,NA,"Non-Woody","Annual",2,5970.20098426726,"Accepted",2862572,"Impatiens hawkeri",NA
"Impatiens pallida",1,FALSE,2862961,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Impatiens parviflora",20,FALSE,2862981,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",1932,3325950.08649208,"Accepted",2862981,"Impatiens parviflora",1830
"Impatiens scabrida",2,FALSE,2863174,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",1,3572.22449349669,"Accepted",2863174,"Impatiens scabrida",1970
"Impatiens sodenii",1,FALSE,2863213,"Balsaminaceae","Impatiens","Perennial","Non-Woody","Non-Woody","Perennial",4,7539.49676063689,"Accepted",2863213,"Impatiens sodenii",NA
"Impatiens textorii",2,FALSE,2863276,"Balsaminaceae","Impatiens",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Impatiens uniflora",1,FALSE,2863355,"Balsaminaceae","Impatiens","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Impatiens walleriana",5,FALSE,2863395,"Balsaminaceae","Impatiens","Perennial","Non-Woody","Non-Woody","Perennial",81,144083.474835203,"Accepted",2863395,"Impatiens walleriana",1934
"Incarvillea delavayi",1,FALSE,317213,"Bignoniaceae","Incarvillea","Perennial","Non-Woody","Non-Woody","Perennial",2,6006.27254191742,"Accepted",317213,"Incarvillea delavayi",NA
"Incarvillea mairei",2,FALSE,317227,"Bignoniaceae","Incarvillea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Incarvillea olgae",1,FALSE,317231,"Bignoniaceae","Incarvillea","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",317231,"Incarvillea olgae",NA
"Indigofera heterantha",1,FALSE,2864097,"Fabaceae","Indigofera","Perennial","Woody","Woody","Perennial",13,27236.7296175138,"Accepted",2864097,"Indigofera heterantha",NA
"Indigofera tinctoria",3,FALSE,2864839,"Fabaceae","Indigofera","Perennial","Woody","Woody","Perennial",1,2527.50519892782,"Accepted",2864839,"Indigofera tinctoria",NA
"Inula aucheriana",1,FALSE,3114141,"Asteraceae","Inula",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Inula grandiflora",1,FALSE,3113820,"Asteraceae","Inula",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Inula magnifica",2,FALSE,3114298,"Asteraceae","Inula","Perennial",NA,"Non-Woody","Perennial",8,13325.587368502,"Accepted",3114298,"Inula magnifica",NA
"Inula peacockiana",1,FALSE,3114357,"Asteraceae","Inula",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Inula royleana",2,FALSE,3114370,"Asteraceae","Inula","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ipomoea alba",1,FALSE,480621,"Convolvulaceae","Ipomoea","Annual","Non-Woody","Non-Woody","Annual",12,25646.0239989443,"Accepted",480621,"Ipomoea alba",NA
"Ipomoea argentea",1,FALSE,480685,"Convolvulaceae","Ipomoea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ipomoea batatas",24,FALSE,480756,"Convolvulaceae","Ipomoea",NA,"Non-Woody","Non-Woody","Annual",110,257345.240006454,"Accepted",480756,"Ipomoea batatas",1964
"Ipomoea cairica",1,FALSE,480835,"Convolvulaceae","Ipomoea","Perennial","Non-Woody","Non-Woody","Perennial",34,59773.0088910018,"Accepted",480835,"Ipomoea cairica",1999
"Ipomoea hederacea",1,FALSE,481270,"Convolvulaceae","Ipomoea",NA,NA,"Non-Woody","Annual",57,101322.315872634,"Accepted",481270,"Ipomoea hederacea",1915
"Ipomoea hederifolia",1,FALSE,481275,"Convolvulaceae","Ipomoea","Annual","Non-Woody","Non-Woody","Annual",2,4247.0352225419,"Accepted",481275,"Ipomoea hederifolia",1915
"Ipomoea indica",1,FALSE,481433,"Convolvulaceae","Ipomoea",NA,"Non-Woody","Non-Woody","Annual",288,553554.43453959,"Accepted",481433,"Ipomoea indica",1928
"Ipomoea lobata",1,FALSE,481758,"Convolvulaceae","Ipomoea","Annual","Non-Woody","Non-Woody","Annual",8,20470.3944432029,"Accepted",481758,"Ipomoea lobata",NA
"Ipomoea nil",1,FALSE,481602,"Convolvulaceae","Ipomoea","Annual","Non-Woody","Non-Woody","Annual",10,16897.9150926975,"Accepted",481602,"Ipomoea nil",1960
"Ipomoea pes-caprae",1,FALSE,481903,"Convolvulaceae","Ipomoea","Perennial","Non-Woody","Non-Woody","Perennial",1,2872.05558916273,"Accepted",481903,"Ipomoea pes-caprae",NA
"Ipomoea purpurea",7,FALSE,482252,"Convolvulaceae","Ipomoea","Annual","Non-Woody","Non-Woody","Annual",1038,2070693.63219108,"Accepted",482252,"Ipomoea purpurea",1807
"Ipomoea tricolor",4,FALSE,482807,"Convolvulaceae","Ipomoea","Annual","Non-Woody","Non-Woody","Annual",29,63095.3783698551,"Accepted",482807,"Ipomoea tricolor",1993
"Ipomopsis rubra",1,FALSE,2866475,"Polemoniaceae","Ipomopsis","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",2866475,"Ipomopsis rubra",NA
"Iresine diffusa f. herbstii",1,FALSE,2866581,"Amaranthaceae","Iresine","Annual","Non-Woody","Non-Woody","Annual",2,1559.75442626101,"Accepted",2866581,"Iresine diffusa f. herbstii",NA
"Iris bismarckiana",1,FALSE,321627,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris bucharica",1,FALSE,321654,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris caucasica",1,FALSE,321678,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",1,2575.08951463177,"Accepted",321678,"Iris caucasica",NA
"Iris crocea",1,FALSE,321731,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",1,2388.18794295859,"Accepted",321731,"Iris crocea",NA
"Iris decora",1,FALSE,321749,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris gracilipes",1,FALSE,321889,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris iberica",2,FALSE,321969,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",2,6857.4280879059,"Accepted",321969,"Iris iberica",NA
"Iris japonica",1,FALSE,321991,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",74,161561.839311836,"Accepted",321991,"Iris japonica",NA
"Iris kemaonensis",1,FALSE,322004,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris lactea",1,FALSE,322026,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",1,2721.17342992566,"Accepted",322026,"Iris lactea",NA
"Iris laevigata",1,FALSE,322030,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",27,42339.9499317222,"Accepted",322030,"Iris laevigata",1996
"Iris longipetala",2,FALSE,322062,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris missouriensis",1,FALSE,322138,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris paradoxa",1,FALSE,322215,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris reticulata",1,FALSE,322305,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",163,277294.830550616,"Accepted",322305,"Iris reticulata",1965
"Iris sanguinea",1,FALSE,322345,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",171,279515.569581122,"Accepted",322345,"Iris sanguinea",1895
"Iris sari",1,FALSE,322350,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris schachtii",1,FALSE,322356,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris songarica",1,FALSE,322394,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris spuria subsp. demetrii",1,FALSE,322415,"Iridaceae","Iris",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris spuria subsp. musulmanica",1,FALSE,322420,"Iridaceae","Iris",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris taochia",1,FALSE,322462,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris tingitana",1,FALSE,322495,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris tubergeniana",1,FALSE,322520,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Iris versicolor",2,FALSE,322551,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",152,263009.510789109,"Accepted",322551,"Iris versicolor",1893
"Iris virginica",1,FALSE,322574,"Iridaceae","Iris","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,1965
"Isatis candolleana",3,FALSE,2866914,"Brassicaceae","Isatis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Isatis djurdjurae",1,FALSE,2866934,"Brassicaceae","Isatis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Isatis floribunda",1,FALSE,2866941,"Brassicaceae","Isatis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Isatis glauca",4,FALSE,2866950,"Brassicaceae","Isatis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Isatis undulata",2,FALSE,2867059,"Brassicaceae","Isatis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ismelia carinata",6,FALSE,3112289,"Asteraceae","Ismelia","Annual","Non-Woody","Non-Woody","Annual",45,68305.1632754781,"Accepted",3112289,"Ismelia carinata",1807
"Iva frutescens",1,FALSE,3119623,"Asteraceae","Iva","Perennial",NA,NA,"Perennial",NA,NA,NA,NA,NA,NA
"Ixanthus viscosus",4,FALSE,2867829,"Gentianaceae","Ixanthus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ixeridium dentatum",1,FALSE,3057872,"Asteraceae","Ixeridium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ixiolirion tataricum",1,FALSE,279452,"Ixioliriaceae","Ixiolirion","Perennial","Non-Woody","Non-Woody","Perennial",3,2548.12763680141,"Accepted",279452,"Ixiolirion tataricum",NA
"Jacaranda mimosifolia",5,FALSE,317311,"Bignoniaceae","Jacaranda","Perennial","Woody","Woody","Perennial",102,230241.977634955,"Accepted",317311,"Jacaranda mimosifolia",NA
"Jacobaea cannabifolia",1,FALSE,3082404,"Asteraceae","Jacobaea","Perennial","Non-Woody","Non-Woody","Perennial",21,20102.0037034185,"Accepted",3082404,"Jacobaea cannabifolia",1700
"Jacquemontia tamnifolia",1,FALSE,482084,"Convolvulaceae","Jacquemontia","Annual","Non-Woody","Non-Woody","Annual",2,2327.87473601146,"Accepted",482084,"Jacquemontia tamnifolia",NA
"Janochloa antidotalis",1,FALSE,3305670,"Poaceae","Janochloa","Perennial","Non-Woody","Non-Woody","Perennial",2,6755.11647817507,"Accepted",3305670,"Janochloa antidotalis",1895
"Jasminum azoricum",3,FALSE,351737,"Oleaceae","Jasminum",NA,"Woody","Woody","Perennial",4,11812.1459999892,"Accepted",351737,"Jasminum azoricum",NA
"Jasminum grandiflorum",2,FALSE,351900,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",9,18512.2972566846,"Accepted",351900,"Jasminum grandiflorum",NA
"Jasminum nudiflorum",1,FALSE,351463,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",560,1152247.03274457,"Accepted",351463,"Jasminum nudiflorum",1976
"Jasminum officinale",12,FALSE,351433,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",287,640662.606514967,"Accepted",351433,"Jasminum officinale",1913
"Jasminum polyanthum",1,FALSE,351496,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",27,54169.606645927,"Accepted",351496,"Jasminum polyanthum",NA
"Jasminum sambac",11,FALSE,351647,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",4,7475.23369328202,"Accepted",351647,"Jasminum sambac",NA
"Juglans californica",1,FALSE,2331825,"Juglandaceae","Juglans","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juglans cinerea",2,FALSE,2331793,"Juglandaceae","Juglans","Perennial","Woody","Woody","Perennial",54,82941.0943596113,"Accepted",2331793,"Juglans cinerea",1777
"Juglans major",1,FALSE,2331814,"Juglandaceae","Juglans","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juglans nigra",14,FALSE,2331834,"Juglandaceae","Juglans","Perennial","Woody","Woody","Perennial",707,1468007.76438083,"Accepted",2331834,"Juglans nigra",1770
"Juglans regia",161,FALSE,2331747,"Juglandaceae","Juglans","Perennial","Woody","Woody","Perennial",1958,3893082.37189315,"Accepted",2331747,"Juglans regia",1800
"Juncus balticus subsp. ater",1,FALSE,314488,"Juncaceae","Juncus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus cyperoides",1,FALSE,314836,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus dichotomus",1,FALSE,314861,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",5,12813.7946639698,"Accepted",314861,"Juncus dichotomus",NA
"Juncus gregiflorus",1,FALSE,315136,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",3,2433.9437219191,"Accepted",315136,"Juncus gregiflorus",NA
"Juncus lesueurii",1,FALSE,315341,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus mertensianus",1,FALSE,315452,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus patens",1,FALSE,315593,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus procerus",1,FALSE,315667,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",5,4914.3702914032,"Accepted",315667,"Juncus procerus",NA
"Juncus punctorius",1,FALSE,315678,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus tenuis",4,FALSE,315959,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",1695,2932081.35023703,"Accepted",315959,"Juncus tenuis",1796
"Juncus textilis",1,FALSE,315981,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus torreyi",1,FALSE,315999,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juncus xiphioides",1,FALSE,316105,"Juncaceae","Juncus","Perennial","Non-Woody","Non-Woody","Perennial",2,786.148479679321,"Accepted",316105,"Juncus xiphioides",2013
"Juniperus cedrus",5,FALSE,377533,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",3,7749.8591177302,"Accepted",377533,"Juniperus cedrus",NA
"Juniperus chinensis",19,FALSE,377515,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",61,101884.949256316,"Accepted",377515,"Juniperus chinensis",1600
"Juniperus horizontalis",8,FALSE,377614,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",32,56299.8399367558,"Accepted",377614,"Juniperus horizontalis",NA
"Juniperus occidentalis",1,FALSE,377592,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",2,3228.42359781161,"Accepted",377592,"Juniperus occidentalis",NA
"Juniperus polycarpos",1,FALSE,377662,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juniperus procumbens",4,FALSE,377642,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",5,4291.48304088375,"Accepted",377642,"Juniperus procumbens",NA
"Juniperus pseudosabina",2,FALSE,377646,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",1,1470.33975415317,"Accepted",377646,"Juniperus pseudosabina",NA
"Juniperus rigida",5,FALSE,377295,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",5,13582.9935575692,"Accepted",377295,"Juniperus rigida",NA
"Juniperus scopulorum",5,FALSE,377330,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",14,17437.9276703512,"Accepted",377330,"Juniperus scopulorum",NA
"Juniperus semiglobosa",2,FALSE,377331,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Juniperus squamata",5,FALSE,377283,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",24,45627.4535786527,"Accepted",377283,"Juniperus squamata",NA
"Juniperus virginiana",20,FALSE,377287,"Cupressaceae","Juniperus","Perennial","Woody","Woody","Perennial",230,457921.658298088,"Accepted",377287,"Juniperus virginiana",1960
