"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Linum extraaxillare",1,TRUE,2347467,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",13,23636.8449360389,"Accepted",2347467,"Linum extraaxillare",NA
"Linum flavum",1,TRUE,2347505,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",275,575225.150079206,"Accepted",2347505,"Linum flavum",NA
"Linum grandiflorum",1,FALSE,2347493,"Linaceae","Linum",NA,"Non-Woody","Non-Woody","Perennial",487,840220.756597807,"Accepted",2347493,"Linum grandiflorum",1830
"Linum hirsutum",4,TRUE,2347157,"Linaceae","Linum",NA,NA,"Non-Woody","Perennial",145,304678.461621073,"Accepted",2347157,"Linum hirsutum",NA
"Linum maritimum",1,TRUE,2347074,"Linaceae","Linum",NA,NA,"Non-Woody","Perennial",129,331939.930810143,"Accepted",2347074,"Linum maritimum",NA
"Linum mucronatum",3,FALSE,2347131,"Linaceae","Linum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Linum narbonense",6,TRUE,2347120,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",269,700017.843387982,"Accepted",2347120,"Linum narbonense",1847
"Linum nervosum",1,TRUE,2347115,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",47,96455.0457226705,"Accepted",2347115,"Linum nervosum",NA
"Linum nodiflorum",1,TRUE,2347220,"Linaceae","Linum","Annual","Non-Woody","Non-Woody","Annual",20,36458.947553816,"Accepted",2347220,"Linum nodiflorum",NA
"Linum perenne",5,TRUE,2347281,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",491,937693.49852997,"Accepted",2347281,"Linum perenne",1826
"Linum pubescens",1,TRUE,2347305,"Linaceae","Linum","Annual","Non-Woody","Non-Woody","Annual",17,27441.4442083837,"Accepted",2347305,"Linum pubescens",NA
"Linum squamulosum subsp. collinum",1,TRUE,3015069,"Linaceae","Linum",NA,NA,"Non-Woody","Perennial",14,46170.1847328632,"Accepted",3015069,"Linum squamulosum subsp. collinum",NA
"Linum strictum",2,TRUE,2347249,"Linaceae","Linum","Annual","Non-Woody","Non-Woody","Annual",351,831578.221438676,"Accepted",2347249,"Linum strictum",NA
"Linum tenue",1,TRUE,2353482,"Linaceae","Linum",NA,NA,"Non-Woody","Perennial",63,187932.080213919,"Accepted",2353482,"Linum tenue",NA
"Linum tenuifolium",6,TRUE,2353481,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",551,1255345.27715835,"Accepted",2353481,"Linum tenuifolium",NA
"Linum trigynum",3,TRUE,2353414,"Linaceae","Linum","Annual","Non-Woody","Non-Woody","Annual",344,848530.627576064,"Accepted",2353414,"Linum trigynum",1966
"Linum usitatissimum",57,FALSE,2353429,"Linaceae","Linum","Annual","Non-Woody","Non-Woody","Annual",1501,2684285.65665568,"Accepted",2353429,"Linum usitatissimum",1632
"Linum viscosum",3,TRUE,2353408,"Linaceae","Linum","Perennial","Non-Woody","Non-Woody","Perennial",144,331087.425596492,"Accepted",2353408,"Linum viscosum",NA
"Lipandra polysperma",17,TRUE,2914227,"Amaranthaceae","Lipandra","Annual","Non-Woody","Non-Woody","Annual",1555,2732510.64802882,"Accepted",2914227,"Lipandra polysperma",1597
"Lippia dulcis",1,FALSE,113439,"Verbenaceae","Lippia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Liquidambar orientalis",9,FALSE,500214,"Altingiaceae","Liquidambar","Perennial","Woody","Woody","Perennial",11,19579.3931798464,"Accepted",500214,"Liquidambar orientalis",NA
"Liquidambar styraciflua",1,FALSE,500221,"Altingiaceae","Liquidambar","Perennial","Woody","Woody","Perennial",330,685481.398549601,"Accepted",500221,"Liquidambar styraciflua",1895
"Liriodendron tulipifera",8,FALSE,113859,"Magnoliaceae","Liriodendron","Perennial","Woody","Woody","Perennial",475,904907.287270776,"Accepted",113859,"Liriodendron tulipifera",1794
"Lisaea heterocarpa",1,FALSE,2343929,"Apiaceae","Lisaea","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Litchi chinensis",3,FALSE,2498693,"Sapindaceae","Litchi","Perennial","Woody","Woody","Perennial",2,3726.61590779004,"Accepted",2498693,"Litchi chinensis",NA
"Lithodora fruticosa",6,TRUE,2343770,"Boraginaceae","Lithodora","Perennial","Woody","Woody","Perennial",223,591366.341255036,"Accepted",2343770,"Lithodora fruticosa",1992
"Lithospermum officinale",30,TRUE,2343333,"Boraginaceae","Lithospermum","Perennial","Non-Woody","Non-Woody","Perennial",1375,2626036.50236859,"Accepted",2343333,"Lithospermum officinale",1700
"Livistona australis",1,FALSE,114905,"Arecaceae","Livistona","Perennial","Woody","Woody","Perennial",7,14506.9474229112,"Accepted",114905,"Livistona australis",NA
"Livistona chinensis",5,FALSE,114913,"Arecaceae","Livistona","Perennial","Woody","Woody","Perennial",3,5871.29700121891,"Accepted",114913,"Livistona chinensis",NA
"Loasa tricolor",1,FALSE,2353726,"Loasaceae","Loasa","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Lobelia cardinalis",1,FALSE,352312,"Campanulaceae","Lobelia","Perennial","Non-Woody","Non-Woody","Perennial",17,30826.9642285454,"Accepted",352312,"Lobelia cardinalis",NA
"Lobelia erinus",2,FALSE,353498,"Campanulaceae","Lobelia",NA,"Non-Woody","Non-Woody","Perennial",761,1227701.54874092,"Accepted",353498,"Lobelia erinus",1890
"Lobelia siphilitica",1,FALSE,352898,"Campanulaceae","Lobelia","Perennial","Non-Woody","Non-Woody","Perennial",77,134653.46080218,"Accepted",352898,"Lobelia siphilitica",1880
"Lobelia urens",2,TRUE,352676,"Campanulaceae","Lobelia","Perennial","Non-Woody","Non-Woody","Perennial",239,583211.846645991,"Accepted",352676,"Lobelia urens",1963
"Lobularia canariensis",3,FALSE,2338456,"Brassicaceae","Lobularia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lobularia maritima",31,TRUE,2338457,"Brassicaceae","Lobularia",NA,"Non-Woody","Non-Woody","Perennial",1696,3180754.24192491,"Accepted",2338457,"Lobularia maritima",1662
"Logfia gallica",6,TRUE,3093532,"Asteraceae","Logfia","Annual","Non-Woody","Non-Woody","Annual",436,1016749.72089573,"Accepted",3093532,"Logfia gallica",1696
"Logfia minima",5,TRUE,3093631,"Asteraceae","Logfia","Annual","Non-Woody","Non-Woody","Annual",1058,2004233.03598362,"Accepted",3093631,"Logfia minima",NA
"Lolium arundinaceum",59,TRUE,422765,"Poaceae","Lolium","Perennial","Non-Woody","Non-Woody","Perennial",1858,3184032.46984023,"Accepted",422765,"Lolium arundinaceum",1937
"Lolium arundinaceum subsp. orientale",2,TRUE,463410,"Poaceae","Lolium",NA,NA,"Non-Woody","Annual",9,20623.258650514,"Accepted",463410,"Lolium arundinaceum subsp. orientale",NA
"Lolium canariense",1,FALSE,422776,"Poaceae","Lolium","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Lolium giganteum",33,TRUE,422802,"Poaceae","Lolium","Perennial","Non-Woody","Non-Woody","Perennial",1668,2868571.75529477,"Accepted",422802,"Lolium giganteum",NA
"Lolium interruptum",1,TRUE,525693,"Poaceae","Lolium",NA,NA,"Non-Woody","Annual",154,389050.612199744,"Accepted",525693,"Lolium interruptum",NA
"Lolium multiflorum",40,TRUE,422833,"Poaceae","Lolium","Perennial","Non-Woody","Non-Woody","Perennial",1601,2732502.36903139,"Accepted",422833,"Lolium multiflorum",1814
"Lolium perenne",131,TRUE,422848,"Poaceae","Lolium",NA,"Non-Woody","Non-Woody","Annual",2591,4241873.24129547,"Accepted",422848,"Lolium perenne",1749
"Lolium persicum",1,FALSE,422865,"Poaceae","Lolium","Annual","Non-Woody","Non-Woody","Annual",20,36909.6796845784,"Accepted",422865,"Lolium persicum",1861
"Lolium pratense",93,TRUE,422867,"Poaceae","Lolium","Perennial","Non-Woody","Non-Woody","Perennial",2737,4076430.79669506,"Accepted",422867,"Lolium pratense",1666
"Lolium remotum",4,FALSE,422871,"Poaceae","Lolium","Annual","Non-Woody","Non-Woody","Annual",342,612814.813479288,"Accepted",422871,"Lolium remotum",1800
"Lolium rigidum",17,TRUE,422874,"Poaceae","Lolium","Annual","Non-Woody","Non-Woody","Annual",480,1102668.01211147,"Accepted",422874,"Lolium rigidum",1820
"Lolium subulatum",1,TRUE,422905,"Poaceae","Lolium",NA,NA,"Non-Woody","Annual",1,2306.69129186662,"Accepted",422905,"Lolium subulatum",1932
"Lolium temulentum",14,TRUE,422908,"Poaceae","Lolium","Annual","Non-Woody","Non-Woody","Annual",716,1466157.17608219,"Accepted",422908,"Lolium temulentum",1548
"Lolium × boucheanum",1,FALSE,422771,"Poaceae","Lolium",NA,"Non-Woody","Non-Woody","Annual",225,504343.585208895,"Accepted",422771,"Lolium × boucheanum",NA
"Lolium × elongatum",5,TRUE,525705,"Poaceae","Lolium",NA,NA,"Non-Woody","Annual",197,410965.590324452,"Accepted",525705,"Lolium × elongatum",1933
"Lomatogonium rotatum",1,TRUE,2350101,"Gentianaceae","Lomatogonium","Annual","Non-Woody","Non-Woody","Annual",66,55828.1982632775,"Accepted",2350101,"Lomatogonium rotatum",NA
"Lomelosia argentea",7,TRUE,2339515,"Caprifoliaceae","Lomelosia","Perennial","Non-Woody","Non-Woody","Perennial",96,197913.175075103,"Accepted",2339515,"Lomelosia argentea",NA
"Lomelosia caucasica",7,FALSE,2339503,"Caprifoliaceae","Lomelosia","Perennial","Non-Woody","Non-Woody","Perennial",17,35274.8170334745,"Accepted",2339503,"Lomelosia caucasica",NA
"Lomelosia crenata",1,TRUE,2339531,"Caprifoliaceae","Lomelosia","Perennial",NA,"Non-Woody","Perennial",17,37666.4690854081,"Accepted",2339531,"Lomelosia crenata",NA
"Lomelosia graminifolia",1,TRUE,2339549,"Caprifoliaceae","Lomelosia",NA,"Non-Woody","Non-Woody","Annual",77,177695.1526214,"Accepted",2339549,"Lomelosia graminifolia",NA
"Lomelosia hispidula",1,TRUE,2339552,"Caprifoliaceae","Lomelosia",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Lomelosia isetensis",1,TRUE,2339555,"Caprifoliaceae","Lomelosia",NA,NA,"Non-Woody","Annual",94,168401.344844894,"Accepted",2339555,"Lomelosia isetensis",NA
"Lomelosia micrantha",1,TRUE,2339527,"Caprifoliaceae","Lomelosia",NA,NA,"Non-Woody","Annual",13,18021.4417579738,"Accepted",2339527,"Lomelosia micrantha",NA
"Lomelosia palaestina",4,FALSE,2339525,"Caprifoliaceae","Lomelosia","Annual","Non-Woody","Non-Woody","Annual",4,4471.89375067184,"Accepted",2339525,"Lomelosia palaestina",NA
"Lomelosia rotata",2,TRUE,2339473,"Caprifoliaceae","Lomelosia","Annual","Non-Woody","Non-Woody","Annual",3,2467.81286956648,"Accepted",2339473,"Lomelosia rotata",NA
"Lomelosia stellata",3,TRUE,2339482,"Caprifoliaceae","Lomelosia","Annual","Non-Woody","Non-Woody","Annual",190,516958.015293734,"Accepted",2339482,"Lomelosia stellata",2009
"Lonicera alpigena",32,TRUE,2340042,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",291,579860.343127859,"Accepted",2340042,"Lonicera alpigena",1805
"Lonicera angustifolia",1,FALSE,2904491,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lonicera biflora",3,TRUE,2340050,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",18,51557.9789766697,"Accepted",2340050,"Lonicera biflora",NA
"Lonicera caerulea",27,TRUE,2339990,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",1379,2050164.12491688,"Accepted",2339990,"Lonicera caerulea",1702
"Lonicera caerulea subsp. pallasii",1,TRUE,2339970,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",1379,2050164.12491688,"Accepted",2339970,"Lonicera caerulea subsp. pallasii",NA
"Lonicera caprifolium",42,TRUE,2340177,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",1084,1949522.14838322,"Accepted",2340177,"Lonicera caprifolium",1613
"Lonicera caucasica",3,FALSE,2340166,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",4,8453.35224642648,"Accepted",2340166,"Lonicera caucasica",1839
"Lonicera caucasica subsp. orientalis",3,FALSE,2340168,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lonicera chrysantha",4,FALSE,2340202,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",5,8082.90227035268,"Accepted",2340202,"Lonicera chrysantha",2014
"Lonicera etrusca",14,TRUE,2340158,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",527,1237669.23533022,"Accepted",2340158,"Lonicera etrusca",NA
"Lonicera flava",2,FALSE,2340128,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lonicera fragrantissima",3,FALSE,2340140,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",132,267254.985380611,"Accepted",2340140,"Lonicera fragrantissima",1994
"Lonicera gracilipes",1,FALSE,2339810,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lonicera iberica",1,FALSE,2339736,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lonicera implexa",12,TRUE,2339739,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",426,960907.12311817,"Accepted",2339739,"Lonicera implexa",NA
"Lonicera involucrata",4,FALSE,2339738,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",285,344267.559339075,"Accepted",2339738,"Lonicera involucrata",1910
"Lonicera involucrata var. ledebourii",2,FALSE,2356586,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",285,344267.559339075,"Accepted",2356586,"Lonicera involucrata var. ledebourii",NA
"Lonicera japonica",8,FALSE,2339716,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",932,1940983.98649541,"Accepted",2339716,"Lonicera japonica",1899
"Lonicera ligustrina var. pileata",4,FALSE,2877553,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",182,342516.415895541,"Accepted",2877553,"Lonicera ligustrina var. pileata",1952
"Lonicera ligustrina var. yunnanensis",3,FALSE,2877554,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",182,342516.415895541,"Accepted",2877554,"Lonicera ligustrina var. yunnanensis",NA
"Lonicera maackii",3,FALSE,2339929,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",83,138740.542016225,"Accepted",2339929,"Lonicera maackii",1901
"Lonicera morrowii",1,FALSE,2339863,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",23,33128.9249270063,"Accepted",2339863,"Lonicera morrowii",NA
"Lonicera nigra",37,TRUE,2339845,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",422,816466.698249894,"Accepted",2339845,"Lonicera nigra",1797
"Lonicera periclymenum",63,TRUE,2357110,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",1439,2558064.46268268,"Accepted",2357110,"Lonicera periclymenum",1853
"Lonicera periclymenum subsp. hispanica",1,TRUE,2898334,"Caprifoliaceae","Lonicera",NA,NA,"Woody","Perennial",1439,2558064.46268268,"Accepted",2898334,"Lonicera periclymenum subsp. hispanica",NA
"Lonicera pyrenaica",1,TRUE,2340593,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",68,176945.105874407,"Accepted",2340593,"Lonicera pyrenaica",NA
"Lonicera rupicola",3,FALSE,2340505,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",4,3989.53314254919,"Accepted",2340505,"Lonicera rupicola",NA
"Lonicera ruprechtiana",3,FALSE,2340499,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",10,22898.1559111069,"Accepted",2340499,"Lonicera ruprechtiana",1883
"Lonicera sempervirens",2,FALSE,2340488,"Caprifoliaceae","Lonicera","Perennial",NA,"Woody","Perennial",22,30239.1595192566,"Accepted",2340488,"Lonicera sempervirens",1888
"Lonicera tatarica",39,TRUE,2340703,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",1632,2960441.62369019,"Accepted",2340703,"Lonicera tatarica",1813
"Lonicera trichosantha",1,FALSE,2340725,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",5,12074.700584719,"Accepted",2340725,"Lonicera trichosantha",NA
"Lonicera webbiana",2,FALSE,2343090,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lonicera xylosteum",110,TRUE,2343075,"Caprifoliaceae","Lonicera","Perennial","Woody","Woody","Perennial",2567,4318586.36248168,"Accepted",2343075,"Lonicera xylosteum",1770
"Lopezia racemosa",1,FALSE,2494577,"Onagraceae","Lopezia","Annual","Non-Woody","Non-Woody","Annual",21,32909.0636775561,"Accepted",2494577,"Lopezia racemosa",1946
"Lophiolepis adunca",1,FALSE,3292551,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis amani",1,FALSE,3292563,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis arachnoidea",1,FALSE,3292562,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis baytopae",1,TRUE,3292464,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis boujartii",1,TRUE,3292461,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",7,14208.804705451,"Accepted",3292461,"Lophiolepis boujartii",NA
"Lophiolepis bracteosa",1,FALSE,3292468,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis ciliata",3,TRUE,3292748,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",39,71456.3217246972,"Accepted",3292748,"Lophiolepis ciliata",NA
"Lophiolepis decussata",9,TRUE,3292751,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",145,292204.174187328,"Accepted",3292751,"Lophiolepis decussata",NA
"Lophiolepis echinata",1,TRUE,3292749,"Asteraceae","Lophiolepis",NA,"Non-Woody","Non-Woody","Perennial",95,261280.477717546,"Accepted",3292749,"Lophiolepis echinata",NA
"Lophiolepis eriophora",42,TRUE,3292745,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",802,1730063.95217342,"Accepted",3292745,"Lophiolepis eriophora",1914
"Lophiolepis ferox",8,TRUE,3292741,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",94,253740.775529963,"Accepted",3292741,"Lophiolepis ferox",NA
"Lophiolepis furiens",1,TRUE,3292865,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",3,5744.02893577377,"Accepted",3292865,"Lophiolepis furiens",NA
"Lophiolepis haussknechtii",1,FALSE,3292851,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis laniflora",3,TRUE,3292775,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",3,4404.32806121585,"Accepted",3292775,"Lophiolepis laniflora",NA
"Lophiolepis lappacea subsp. anatolica",2,FALSE,3292610,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis lappacea subsp. lappacea",4,FALSE,3297635,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis odontolepis",1,TRUE,3292628,"Asteraceae","Lophiolepis","Perennial",NA,"Non-Woody","Perennial",89,263663.745702475,"Accepted",3292628,"Lophiolepis odontolepis",NA
"Lophiolepis phyllocephala",2,FALSE,3292621,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis richteriana",3,TRUE,3292525,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",52,122838.05372596,"Accepted",3292525,"Lophiolepis richteriana",NA
"Lophiolepis scabra",2,TRUE,3292501,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",23,59927.2202909154,"Accepted",3292501,"Lophiolepis scabra",1977
"Lophiolepis serrulata",3,TRUE,3292493,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",48,81076.2338845419,"Accepted",3292493,"Lophiolepis serrulata",NA
"Lophiolepis sorocephala",1,FALSE,3292522,"Asteraceae","Lophiolepis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lophiolepis ukranica",3,TRUE,3292695,"Asteraceae","Lophiolepis",NA,NA,"Non-Woody","Perennial",54,119000.636758789,"Accepted",3292695,"Lophiolepis ukranica",NA
"Loranthus europaeus",11,TRUE,2353116,"Loranthaceae","Loranthus","Perennial","Woody","Woody","Perennial",156,312043.962361042,"Accepted",2353116,"Loranthus europaeus",NA
"Lotus alpinus",5,TRUE,2344677,"Fabaceae","Lotus","Perennial","Non-Woody","Non-Woody","Perennial",172,342626.942932848,"Accepted",2344677,"Lotus alpinus",NA
"Lotus angustissimus",3,TRUE,2344657,"Fabaceae","Lotus","Annual","Non-Woody","Non-Woody","Annual",350,764017.055103792,"Accepted",2344657,"Lotus angustissimus",1809
"Lotus arabicus",1,FALSE,2345058,"Fabaceae","Lotus","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Lotus arenarius",2,TRUE,2345354,"Fabaceae","Lotus","Annual","Non-Woody","Non-Woody","Annual",14,30674.0923533247,"Accepted",2345354,"Lotus arenarius",NA
"Lotus assakensis",1,FALSE,2345350,"Fabaceae","Lotus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lotus berthelotii",2,FALSE,2345393,"Fabaceae","Lotus","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Lotus campylocladus",7,FALSE,2345284,"Fabaceae","Lotus","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",2345284,"Lotus campylocladus",NA
