"taxon_name","n","native_to_europe","wcvp_accepted_id","family","genus","LifeCycle","Woodiness","woodiness","lifecycle"
"Origanum onites",13,TRUE,143884,"Lamiaceae","Origanum","Perennial","Non-Woody","Non-Woody","Perennial"
"Origanum syriacum",2,FALSE,143930,"Lamiaceae","Origanum","Perennial","Non-Woody","Non-Woody","Perennial"
"Origanum vogelii",1,FALSE,143953,"Lamiaceae","Origanum","Perennial",NA,"Non-Woody","Perennial"
"Origanum vulgare",101,TRUE,143954,"Lamiaceae","Origanum","Perennial","Non-Woody","Non-Woody","Perennial"
"Origanum vulgare subsp. gracile",1,FALSE,143957,"Lamiaceae","Origanum",NA,NA,"Non-Woody","Perennial"
"Origanum vulgare subsp. virens",4,TRUE,143962,"Lamiaceae","Origanum",NA,NA,"Non-Woody","Perennial"
"Origanum vulgare subsp. viridulum",2,TRUE,143964,"Lamiaceae","Origanum",NA,NA,"Non-Woody","Perennial"
"Orlaya daucoides",3,TRUE,2390190,"Apiaceae","Orlaya",NA,NA,"Non-Woody","Annual"
"Orlaya grandiflora",7,TRUE,2390188,"Apiaceae","Orlaya","Annual","Non-Woody","Non-Woody","Annual"
"Ornithogalum arabicum",1,TRUE,283200,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum boucheanum",2,TRUE,283145,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum broteroi",1,TRUE,283179,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum candicans",1,FALSE,292270,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum chionophilum",1,FALSE,283000,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum collinum",1,TRUE,282964,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum comosum",2,TRUE,282962,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum concinnum",1,TRUE,282956,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum divergens",1,TRUE,283154,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum fimbriatum",1,TRUE,282836,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum fischerianum",1,TRUE,282834,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum gussonei",3,TRUE,282907,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum kurdicum",1,FALSE,282916,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum lanceolatum",1,FALSE,282928,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum libanoticum",1,FALSE,282926,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum montanum",1,TRUE,283634,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum narbonense",5,TRUE,283555,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum neurostegium subsp. eigii",1,FALSE,283375,"Asparagaceae","Ornithogalum",NA,NA,"Non-Woody","Perennial"
"Ornithogalum nutans",6,TRUE,283769,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum oligophyllum",1,TRUE,283772,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum oreoides",1,TRUE,283678,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum orthophyllum subsp. kochii",3,TRUE,283726,"Asparagaceae","Ornithogalum",NA,NA,"Non-Woody","Perennial"
"Ornithogalum pyramidale",2,TRUE,283469,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum pyrenaicum",4,TRUE,283468,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum refractum",1,TRUE,283441,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum sigmoideum",1,TRUE,283513,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum trichophyllum",1,FALSE,283519,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithogalum umbellatum",11,TRUE,283298,"Asparagaceae","Ornithogalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ornithopus compressus",8,TRUE,2387914,"Fabaceae","Ornithopus","Annual","Non-Woody","Non-Woody","Annual"
"Ornithopus perpusillus",11,TRUE,2388060,"Fabaceae","Ornithopus","Annual","Non-Woody","Non-Woody","Annual"
"Ornithopus pinnatus",2,TRUE,2388059,"Fabaceae","Ornithopus","Annual","Non-Woody","Non-Woody","Annual"
"Ornithopus sativus",7,TRUE,2388051,"Fabaceae","Ornithopus","Annual","Non-Woody","Non-Woody","Annual"
"Ornithopus sativus subsp. isthmocarpus",1,TRUE,2873292,"Fabaceae","Ornithopus",NA,NA,"Non-Woody","Annual"
"Orobanche alba",1,TRUE,2397009,"Orobanchaceae","Orobanche",NA,"Non-Woody","Non-Woody","Perennial"
"Orobanche alsatica",1,TRUE,2397012,"Orobanchaceae","Orobanche","Perennial",NA,"Non-Woody","Perennial"
"Orobanche caryophyllacea",1,TRUE,2396832,"Orobanchaceae","Orobanche","Perennial","Non-Woody","Non-Woody","Perennial"
"Orobanche centaurina",1,TRUE,2396820,"Orobanchaceae","Orobanche",NA,NA,"Non-Woody","Perennial"
"Orobanche crenata",1,TRUE,2396758,"Orobanchaceae","Orobanche",NA,"Non-Woody","Non-Woody","Perennial"
"Orobanche elatior",2,TRUE,2395726,"Orobanchaceae","Orobanche","Perennial","Non-Woody","Non-Woody","Perennial"
"Orobanche flava",1,TRUE,2395700,"Orobanchaceae","Orobanche","Perennial",NA,"Non-Woody","Perennial"
"Orobanche foetida",1,TRUE,2395750,"Orobanchaceae","Orobanche",NA,"Non-Woody","Non-Woody","Perennial"
"Orobanche hederae",1,TRUE,2395692,"Orobanchaceae","Orobanche","Annual","Non-Woody","Non-Woody","Annual"
"Orobanche lutea",1,TRUE,2395760,"Orobanchaceae","Orobanche","Perennial",NA,"Non-Woody","Perennial"
"Orobanche minor",1,TRUE,2395479,"Orobanchaceae","Orobanche","Annual","Non-Woody","Non-Woody","Annual"
"Orobanche mutelii",1,TRUE,2402348,"Orobanchaceae","Orobanche",NA,NA,"Non-Woody","Perennial"
"Orobanche ramosa",3,TRUE,2395601,"Orobanchaceae","Orobanche","Annual","Non-Woody","Non-Woody","Annual"
"Orobanche rapum-genistae",2,TRUE,2395596,"Orobanchaceae","Orobanche",NA,NA,"Non-Woody","Perennial"
"Orobanche reticulata",1,TRUE,2395592,"Orobanchaceae","Orobanche",NA,NA,"Non-Woody","Perennial"
"Orthilia secunda",8,TRUE,2387708,"Ericaceae","Orthilia","Perennial",NA,NA,"Perennial"
"Oryza sativa",29,FALSE,426698,"Poaceae","Oryza","Annual","Non-Woody","Non-Woody","Annual"
"Osmanthus fragrans",1,FALSE,354988,"Oleaceae","Osmanthus","Perennial","Woody","Woody","Perennial"
"Osmanthus heterophyllus",1,FALSE,354986,"Oleaceae","Osmanthus","Perennial","Woody","Woody","Perennial"
"Osmunda regalis",2,TRUE,3144290,"Osmundaceae","Osmunda","Perennial","Non-Woody","Non-Woody","Perennial"
"Osteospermum hyoseroides",1,FALSE,3087121,"Asteraceae","Osteospermum","Annual","Non-Woody","Non-Woody","Annual"
"Ostericum palustre",5,TRUE,2390163,"Apiaceae","Ostericum","Perennial","Non-Woody","Non-Woody","Perennial"
"Ostrya carpinifolia",55,TRUE,144615,"Betulaceae","Ostrya","Perennial","Woody","Woody","Perennial"
"Ostrya virginiana",3,FALSE,144637,"Betulaceae","Ostrya","Perennial","Woody","Woody","Perennial"
"Osyris alba",14,TRUE,2396411,"Santalaceae","Osyris","Perennial","Woody","Woody","Perennial"
"Osyris lanceolata",2,TRUE,2396402,"Santalaceae","Osyris","Perennial","Woody","Woody","Perennial"
"Oxalis acetosella",17,TRUE,2394737,"Oxalidaceae","Oxalis",NA,"Non-Woody","Non-Woody","Perennial"
"Oxalis articulata",3,FALSE,2394837,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis corniculata",10,FALSE,2394644,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis debilis",5,FALSE,2395248,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis dillenii",1,FALSE,2395168,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis latifolia",1,FALSE,2394973,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis pes-caprae",16,FALSE,2393938,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis purpurea",1,FALSE,2393574,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis rosea",2,FALSE,2393758,"Oxalidaceae","Oxalis","Annual","Non-Woody","Non-Woody","Annual"
"Oxalis stricta",7,FALSE,2394269,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxalis violacea",1,FALSE,2394370,"Oxalidaceae","Oxalis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxybasis chenopodioides",1,TRUE,2914528,"Amaranthaceae","Oxybasis","Annual","Non-Woody","Non-Woody","Annual"
"Oxybasis glauca",18,TRUE,2914527,"Amaranthaceae","Oxybasis","Annual","Non-Woody","Non-Woody","Annual"
"Oxybasis rubra",13,TRUE,2914542,"Amaranthaceae","Oxybasis",NA,"Non-Woody","Non-Woody","Annual"
"Oxybasis urbica",9,TRUE,2914518,"Amaranthaceae","Oxybasis","Annual","Non-Woody","Non-Woody","Annual"
"Oxyria digyna",14,TRUE,2396529,"Polygonaceae","Oxyria","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis campestris",15,TRUE,2398282,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis fetida",1,TRUE,2398077,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis halleri",2,TRUE,2398043,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis helvetica",5,TRUE,2937679,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis montana",7,TRUE,2398443,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis neglecta",1,TRUE,2398469,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis pilosa",8,TRUE,2398394,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Oxytropis uralensis",1,TRUE,2397447,"Fabaceae","Oxytropis","Perennial","Non-Woody","Non-Woody","Perennial"
"Ozothamnus leptophyllus",1,FALSE,3088529,"Asteraceae","Ozothamnus","Perennial","Woody","Woody","Perennial"
"Pachycereus pringlei",1,FALSE,2414408,"Cactaceae","Pachycereus","Perennial","Woody","Woody","Perennial"
"Packera heterophylla",1,TRUE,3079719,"Asteraceae","Packera","Perennial","Non-Woody","Non-Woody","Perennial"
"Paederota bonarota",2,TRUE,2542260,"Plantaginaceae","Paederota","Perennial","Non-Woody","Non-Woody","Perennial"
"Paederota lutea",1,TRUE,2542248,"Plantaginaceae","Paederota","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia anomala",2,TRUE,518966,"Paeoniaceae","Paeonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia arietina",1,TRUE,518980,"Paeoniaceae","Paeonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia broteri",2,TRUE,518994,"Paeoniaceae","Paeonia","Perennial",NA,"Non-Woody","Perennial"
"Paeonia coriacea",1,TRUE,519040,"Paeoniaceae","Paeonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia daurica subsp. mlokosewitschii",1,FALSE,519050,"Paeoniaceae","Paeonia",NA,NA,"Non-Woody","Perennial"
"Paeonia daurica subsp. wittmanniana",1,FALSE,519053,"Paeoniaceae","Paeonia",NA,NA,"Non-Woody","Perennial"
"Paeonia lactiflora",3,FALSE,519125,"Paeoniaceae","Paeonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia mascula",5,TRUE,519158,"Paeoniaceae","Paeonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia officinalis",10,TRUE,519222,"Paeoniaceae","Paeonia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paeonia officinalis subsp. microcarpa",3,TRUE,519244,"Paeoniaceae","Paeonia",NA,NA,"Non-Woody","Perennial"
"Paeonia peregrina",4,TRUE,519268,"Paeoniaceae","Paeonia","Perennial",NA,"Non-Woody","Perennial"
"Paeonia tenuifolia",2,TRUE,519345,"Paeoniaceae","Paeonia","Perennial",NA,"Non-Woody","Perennial"
"Paeonia × suffruticosa",2,FALSE,519321,"Paeoniaceae","Paeonia","Perennial","Woody","Woody","Perennial"
"Palafoxia texana",1,FALSE,3118114,"Asteraceae","Palafoxia","Annual","Non-Woody","Non-Woody","Annual"
"Palimbia rediviva",1,TRUE,2898280,"Apiaceae","Palimbia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paliurus spina-christi",28,TRUE,2544155,"Rhamnaceae","Paliurus","Perennial","Woody","Woody","Perennial"
"Pallenis hierichuntica",1,TRUE,3114084,"Asteraceae","Pallenis",NA,NA,"Non-Woody","Annual"
"Pallenis maritima",9,TRUE,3114085,"Asteraceae","Pallenis","Perennial",NA,"Non-Woody","Perennial"
"Pallenis spinosa",20,TRUE,3114101,"Asteraceae","Pallenis","Annual","Non-Woody","Non-Woody","Annual"
"Pancratium canariense",1,FALSE,285886,"Amaryllidaceae","Pancratium","Perennial","Non-Woody","Non-Woody","Perennial"
"Pancratium illyricum",2,TRUE,285920,"Amaryllidaceae","Pancratium","Perennial","Non-Woody","Non-Woody","Perennial"
"Pancratium maritimum",7,TRUE,286099,"Amaryllidaceae","Pancratium","Perennial","Non-Woody","Non-Woody","Perennial"
"Panicum capillare",2,FALSE,427592,"Poaceae","Panicum","Annual","Non-Woody","Non-Woody","Annual"
"Panicum miliaceum",12,FALSE,429269,"Poaceae","Panicum","Annual","Non-Woody","Non-Woody","Annual"
"Panicum repens",8,TRUE,430067,"Poaceae","Panicum","Perennial","Non-Woody","Non-Woody","Perennial"
"Panicum turgidum",2,FALSE,430705,"Poaceae","Panicum","Perennial","Non-Woody","Non-Woody","Perennial"
"Panicum virgatum",3,FALSE,430831,"Poaceae","Panicum","Perennial","Non-Woody","Non-Woody","Perennial"
"Papaver arenarium",1,TRUE,2560669,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver armeniacum subsp. armeniacum",2,FALSE,3260673,"Papaveraceae","Papaver","Perennial","Non-Woody","Non-Woody","Perennial"
"Papaver bracteatum",3,FALSE,2560595,"Papaveraceae","Papaver","Perennial","Non-Woody","Non-Woody","Perennial"
"Papaver cambricum",6,TRUE,2560601,"Papaveraceae","Papaver","Perennial","Non-Woody","Non-Woody","Perennial"
"Papaver commutatum",2,TRUE,2560637,"Papaveraceae","Papaver",NA,NA,"Non-Woody","Annual"
"Papaver dubium",17,TRUE,2560793,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver glaucum",1,FALSE,2560801,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver lateritium",1,FALSE,2560744,"Papaveraceae","Papaver",NA,NA,"Non-Woody","Annual"
"Papaver macrostomum",1,FALSE,2561437,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver orientale",6,FALSE,2561370,"Papaveraceae","Papaver","Perennial","Non-Woody","Non-Woody","Perennial"
"Papaver pilosum subsp. spicatum",1,FALSE,2561393,"Papaveraceae","Papaver",NA,NA,"Non-Woody","Annual"
"Papaver pinnatifidum",1,TRUE,2561405,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver rhoeas",42,TRUE,2561554,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver rupifragum",2,TRUE,2561605,"Papaveraceae","Papaver","Perennial","Non-Woody","Non-Woody","Perennial"
"Papaver somniferum",27,TRUE,2561497,"Papaveraceae","Papaver","Annual","Non-Woody","Non-Woody","Annual"
"Papaver somniferum subsp. setigerum",3,TRUE,2578309,"Papaveraceae","Papaver",NA,NA,"Non-Woody","Annual"
"Pappobolus microphyllus",1,FALSE,3121016,"Asteraceae","Pappobolus","Perennial","Non-Woody","Non-Woody","Perennial"
"Parapholis filiformis",1,TRUE,431051,"Poaceae","Parapholis","Annual","Non-Woody","Non-Woody","Annual"
"Parapholis incurva",1,TRUE,431053,"Poaceae","Parapholis","Annual","Non-Woody","Non-Woody","Annual"
"Parapimpinella siifolia",1,TRUE,3016951,"Apiaceae","Parapimpinella","Perennial","Non-Woody","Non-Woody","Perennial"
"Parasenecio hastatus",1,TRUE,3076923,"Asteraceae","Parasenecio","Perennial","Non-Woody","Non-Woody","Perennial"
"Paraserianthes lophantha",1,FALSE,2531824,"Fabaceae","Paraserianthes","Perennial","Woody","Woody","Perennial"
"Parentucellia latifolia",2,TRUE,2542211,"Orobanchaceae","Parentucellia","Annual","Non-Woody","Non-Woody","Annual"
"Parentucellia viscosa",3,TRUE,2542222,"Orobanchaceae","Parentucellia","Annual","Non-Woody","Non-Woody","Annual"
"Parietaria alsinefolia",1,FALSE,2546180,"Urticaceae","Parietaria",NA,NA,"Non-Woody","Annual"
"Parietaria cretica",1,TRUE,2546201,"Urticaceae","Parietaria",NA,NA,"Non-Woody","Annual"
"Parietaria debilis",4,TRUE,2546214,"Urticaceae","Parietaria","Annual","Non-Woody","Non-Woody","Annual"
"Parietaria filamentosa",1,FALSE,2546379,"Urticaceae","Parietaria","Perennial","Woody","Woody","Perennial"
"Parietaria judaica",26,TRUE,2546385,"Urticaceae","Parietaria","Perennial","Non-Woody","Non-Woody","Perennial"
"Parietaria lusitanica",4,TRUE,2546374,"Urticaceae","Parietaria","Annual","Non-Woody","Non-Woody","Annual"
"Parietaria lusitanica subsp. chersonensis",2,TRUE,2546401,"Urticaceae","Parietaria",NA,NA,"Non-Woody","Annual"
"Parietaria mauritanica",1,TRUE,2546412,"Urticaceae","Parietaria","Annual","Non-Woody","Non-Woody","Annual"
"Parietaria officinalis",20,TRUE,2546423,"Urticaceae","Parietaria",NA,"Non-Woody","Non-Woody","Annual"
"Parietaria pensylvanica",2,FALSE,2546420,"Urticaceae","Parietaria","Annual","Non-Woody","Non-Woody","Annual"
"Parietaria serbica",2,TRUE,2546318,"Urticaceae","Parietaria",NA,NA,"Non-Woody","Annual"
"Paris incompleta",1,FALSE,283838,"Melanthiaceae","Paris","Perennial","Non-Woody","Non-Woody","Perennial"
"Paris quadrifolia",6,TRUE,283886,"Melanthiaceae","Paris","Perennial","Non-Woody","Non-Woody","Perennial"
"Parkinsonia aculeata",2,FALSE,2415662,"Fabaceae","Parkinsonia","Perennial","Woody","Woody","Perennial"
"Parnassia palustris",5,TRUE,2559858,"Celastraceae","Parnassia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paronychia arabica subsp. arabica",1,FALSE,3260172,"Caryophyllaceae","Paronychia",NA,NA,"Non-Woody","Perennial"
"Paronychia argentea",6,TRUE,2533075,"Caryophyllaceae","Paronychia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paronychia capitata",2,TRUE,2529395,"Caryophyllaceae","Paronychia","Perennial","Non-Woody","Non-Woody","Perennial"
"Paronychia suffruticosa",1,TRUE,2529424,"Caryophyllaceae","Paronychia","Perennial","Woody","Woody","Perennial"
"Parrya nudicaulis",1,TRUE,2411880,"Brassicaceae","Parrya","Perennial","Non-Woody","Non-Woody","Perennial"
"Parthenium hysterophorus",3,FALSE,3119664,"Asteraceae","Parthenium","Annual","Non-Woody","Non-Woody","Annual"
"Parthenium integrifolium",1,FALSE,2928880,"Asteraceae","Parthenium","Perennial","Non-Woody","Non-Woody","Perennial"
"Parthenocissus inserta",5,FALSE,2554092,"Vitaceae","Parthenocissus","Perennial","Woody","Woody","Perennial"
"Parthenocissus quinquefolia",22,FALSE,2548124,"Vitaceae","Parthenocissus","Perennial","Woody","Woody","Perennial"
"Parthenocissus tricuspidata",11,FALSE,2548140,"Vitaceae","Parthenocissus","Perennial","Woody","Woody","Perennial"
"Paspalum dilatatum",1,FALSE,431483,"Poaceae","Paspalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Paspalum distichum",3,FALSE,431506,"Poaceae","Paspalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Paspalum thunbergii",1,FALSE,432398,"Poaceae","Paspalum","Perennial","Non-Woody","Non-Woody","Perennial"
"Passiflora caerulea",5,FALSE,2559649,"Passifloraceae","Passiflora","Perennial",NA,"Woody","Perennial"
"Passiflora edulis",12,FALSE,2559735,"Passifloraceae","Passiflora","Perennial",NA,"Woody","Perennial"
"Passiflora laurifolia",1,FALSE,2560534,"Passifloraceae","Passiflora","Perennial","Woody","Woody","Perennial"
"Passiflora loefgrenii",1,FALSE,2560558,"Passifloraceae","Passiflora","Perennial","Woody","Woody","Perennial"
"Passiflora tripartita var. mollissima",1,FALSE,2562949,"Passifloraceae","Passiflora","Perennial",NA,"Woody","Perennial"
"Pastinaca clausii",1,TRUE,2403427,"Apiaceae","Pastinaca",NA,NA,"Non-Woody","Perennial"
"Pastinaca hirsuta",2,TRUE,2403446,"Apiaceae","Pastinaca","Perennial","Non-Woody","Non-Woody","Perennial"
"Pastinaca sativa",82,TRUE,2403590,"Apiaceae","Pastinaca","Perennial","Non-Woody","Non-Woody","Perennial"
"Pastinaca sativa subsp. urens",3,TRUE,2898294,"Apiaceae","Pastinaca",NA,"Non-Woody","Non-Woody","Perennial"
"Patellifolia procumbens",4,TRUE,2409103,"Amaranthaceae","Patellifolia",NA,"Non-Woody","Non-Woody",NA
"Patzkea paniculata",3,TRUE,463990,"Poaceae","Patzkea",NA,"Non-Woody","Non-Woody",NA
"Paulownia tomentosa",6,FALSE,2542391,"Paulowniaceae","Paulownia","Perennial","Woody","Woody","Perennial"
"Pedicularis amoena",1,TRUE,2542431,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis ascendens",1,TRUE,2542311,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis brachyodonta",2,TRUE,2541989,"Orobanchaceae","Pedicularis",NA,"Non-Woody","Non-Woody","Perennial"
"Pedicularis bracteosa",1,FALSE,2541983,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis caucasica",1,FALSE,2542019,"Orobanchaceae","Pedicularis",NA,NA,"Non-Woody","Perennial"
"Pedicularis comosa",2,TRUE,2541920,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis flammea",2,TRUE,2542107,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis foliosa",3,TRUE,2542091,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis gyroflexa",1,TRUE,2542845,"Orobanchaceae","Pedicularis","Perennial",NA,"Non-Woody","Perennial"
"Pedicularis hacquetii",1,TRUE,2542849,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis hirsuta",1,TRUE,2542741,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
"Pedicularis labradorica",1,TRUE,2543704,"Orobanchaceae","Pedicularis","Perennial","Non-Woody","Non-Woody","Perennial"
